Tienda,Periodo,Área,Prod,VtaNeta,JEq,ProdMeta,VtaNetaMeta,JEqMeta,CAPO,CAPE,ProdUnid
P259 Moquegua - PVH,202605,ALMACÉN FRESCOS,160211,800039,4.974939516129031,226778.53360142233,1099740,4.849399124490602,5.0,5.5,17117.269410796853
P105 Salamanca - PVS,202605,FRESCOS,160123,717410,4.480376344086024,89650.36053171435,510064,5.689476194795245,7.0,7.0,16426.903533929308
1199 San Miguel - PVH,202605,FRESCOS,159550,1625963,10.180907258064542,110355.01885690645,1204842,10.917869998846877,12.5,12.5,14547.612137678616
V140 Libertadores - VIV,202605,CAJAS,158533,2772705,17.489791666666587,160329.282428826,2924537,18.24081379518599,21.5,20.0,15483.307929625686
P061 Cortijo - PVH,202605,FRESCOS,157353,2680158,17.00802419354839,79949.55848025509,1833831,22.937343866043932,27.5,21.0,15364.585387826897
P159 Acho - PVH,202605,ABARROTES,157146,1479357,9.413918010752692,154451.38690964025,1281573,8.297581199123627,9.5,10.5,16734.371365892548
1199 San Miguel - PVH,202605,ELECTRO,155756,555506,3.5665188172043005,370308.9452591954,970316,2.6202887997232507,3.0,3.0,494.88032741785355
V093 Dos de Mayo - VIV,202605,CAJAS,155676,2755055,17.697345430107507,143866.11069301426,2746292,19.089223739148128,22.0,21.5,15514.091708517453
P089 Risso - PVH,202605,FRESCOS,153792,994679,6.467708333333331,92297.83161101719,886772,9.607725598985251,11.0,7.5,15873.82960219038
P125 SJ Lurigancho - PVH,202605,ALMACÉN FRESCOS,153571,665124,4.331061827956988,221812.68227623138,1031657,4.651028373189411,5.5,4.5,13929.655681793503
P139 Alameda Sur - PVS,202605,FRESCOS,153329,1874021,12.222244623655913,95869.81571106295,1246741,13.004517016674844,16.0,17.0,13444.428176634585
P110 Corpac - PVS,202605,FRESCOS,153227,932364,6.0848723118279615,47804.55872058824,446829,9.346996605735045,11.5,9.5,17272.170164640178
P120 Universitaria - PVH,202605,ELECTRO,152759,502167,3.287318548387095,279905.715756205,828450,2.9597453283932618,3.5,3.5,7989.4904048426615
P120 Universitaria - PVH,202605,ALMACÉN FRESCOS,152659,559961,3.6680376344086016,227661.98538260118,866342,3.8053868507913364,4.5,4.0,14541.295732534027
P112 Ceres - PVH,202605,ALMACÉN FRESCOS,151919,447636,2.9465389784946234,294081.3910975717,770578,2.6202887997232507,3.0,3.0,13790.92565772218
1198 Cusco Wanchaq - PVH,202605,FRESCOS,151485,672445,4.439025537634406,88265.17922641679,513239,5.814740069619586,6.5,5.5,16549.506051985765
P227 San Isidro - PVH,202605,FRESCOS,148681,1418512,9.534818548387115,98032.16554622322,1226508,12.5112784723876,15.0,11.5,13926.128675250064
P126 Santa Clara - PVH,202605,,145992,12239318,83.83469086021444,,11040349,,,,9795.937118314545
P227 San Isidro - PVH,202605,ELECTRO,144784,268379,1.8586223118279563,348209.10942194186,726090,2.085213078731267,2.5,2.0,622.5040949078513
SO04 Jaen - PVO,202605,,143691,7853312,53.96731854838766,,7307446,,,,9610.380021660258
P159 Acho - PVH,202605,ELECTRO,143070,326226,2.280174731182795,183009.4317583038,399615,2.1835739997693753,2.5,2.5,780.641928733532
P229 Salaverry - PVH,202605,FRESCOS,142088,2396178,16.864072580645164,89148.37803692569,1732910,19.438489096035156,22.5,21.5,12983.91945082718
V116 Javier Prado - VIV,202605,CAJAS,140449,2977140,21.19734543010758,,3412716,,23.5,24.0,13796.400637252615
P135 Colonial - PVH,202605,ELECTRO,140375,446100,3.1791196236559136,262860.6506552814,688771,2.6202887997232507,3.0,3.5,663.0766531445737
P465 Sucre - PVH,202605,FRESCOS,137404,2324377,16.89770833333334,96546.20886660702,1709894,17.71062339860981,20.5,18.5,13583.636045321715
P769 Chiclayo Aventura - PVH,202605,,135167,6409687,47.420577956989725,,5365252,,,,11473.7781242036
P066 Ate - PVH,202605,ALMACÉN FRESCOS,135058,550959,4.07942876344086,221694.51058689735,937370,4.228207611990374,5.0,4.5,12650.945265304714
P147 Juliaca - PVH,202605,,134820,11745247,77.60464381720466,,9933328,,,,10942.068905053655
P064 Miraflores - PVH,202605,FRESCOS,134740,3300073,24.48405241935484,67492.23925488349,1970300,29.192983102237733,35.0,29.0,12890.12147966625
1593 Aventura SJL - PVH,202605,FRESCOS,134181,995118,7.416236559139788,175969.64648567827,1190458,6.765132179184598,8.0,8.0,12435.349016253194
P107 Mercaderes - PVS,202605,FRESCOS,133534,726499,5.440571236559137,0,,7.07903343923102,6.0,6.5,16535.460356713626
V094 Benavides - VIV,202605,CAJAS,131170,3394155,25.87600806451613,146546.42347502976,3294783,22.482863514996684,26.5,29.5,13365.685276403448
P010 Caminos del Inca - PVS,202605,SIN ELECTRO,129815,12568619,96.6743749999992,89525.37593672314,10342043,115.52080456171217,,,12814.385301172208
P238 Grifo Mexico - PVH,202605,FRESCOS,129780,223018,1.718434139784946,134074.21920709847,292761,2.1835739997693753,2.5,2.0,11316.92483858226
P010 Caminos del Inca - PVS,202605,,129731,12660922,97.44837365591319,,12169665,,,,12722.446188559552
1593 Aventura SJL - PVH,202605,,129063,7033852,54.49942204301144,,6370430,,,,9936.426290403966
SO02 Pucallpa - PVO,202605,FRESCOS,127749,1625795,12.716666666666661,103795.40577750701,1719446,16.565723819084607,15.5,18.0,12190.601048492787
P114 Pro - PVH,202605,,127495,9548483,74.88019489247354,,8815105,,,,10728.098279572529
P061 Cortijo - PVH,202605,ELECTRO,125067,316962,2.53434811827957,751976.5097359057,1254425,1.6681704629850134,2.0,3.0,1086.669972501465
P146 Tacna - PVH,202605,,124354,11812703,85.06288978494544,,11028814,,,,11222.958359556656
P333 Ves Placita - PVH,202605,,123710,7311160,59.09933467741975,,6784832,,,,10493.575154187778
P130 Chimbote - PVH,202605,ALMACÉN FRESCOS,123694,529735,4.282607526881723,248828.2308659741,1096970,4.40854465862782,5.0,5.0,11910.304570248498
P133 Guardia Civil - PVH,202605,FRESCOS,122955,1463293,11.901081989247338,91669.8935742324,1227548,13.39095915504644,15.5,14.5,12862.71871232451
P089 Risso - PVH,202605,,121751,4496690,36.933561827957114,,4697961,,,,12407.205731593702
P223 Cusco Mall - PVH,202605,,121544,10472385,86.18091397849409,,9571674,,,,8362.780071929259
P119 Puente Piedra - PVH,202605,FRESCOS,121524,1336964,11.001619623655941,203983.89657972864,1938512,9.50326133583941,11.0,12.5,10634.670530548692
P516 Ilo - PVH,202605,ALMACÉN FRESCOS,120551,695875,5.772459677419354,182033.41466579342,963003,5.290253590353384,5.5,6.0,12662.243494904196
P081 La Molina - PVH,202605,FRESCOS,119330,2681599,22.47216397849467,69238.80800507068,1819159,26.27368479201396,28.5,29.0,11407.839505146425
P010 Caminos del Inca - PVS,202605,ELECTRO,119255,92303,0.7739986559139781,1095584.2851513305,1827621,1.6681704629850134,2.0,1.0,1239.0202394700061
P119 Puente Piedra - PVH,202605,,119162,10882176,91.32266801075231,,10386944,,,,10541.825167510988
P048 Higuereta - PVH,202605,FRESCOS,118894,2725368,22.899737903225777,91955.05781763323,1827384,19.872575776354758,23.5,25.5,12099.533678984588
SO03 Huanuco - PVO,202605,,118695,8978962,72.33022849462336,,8348865,,,,8884.913450090522
P231 Ventanilla - PVH,202605,,118373,7830758,66.15851478494677,,7139504,,,,11382.539835542744
SO02 Pucallpa - PVO,202605,,117646,10155315,81.44382392473125,,9175981,,,,8520.668315394181
P096 San Jorge - PVS,202605,FRESCOS,117589,1020584,8.679247311827952,65775.51396903957,588073,8.940605448963955,9.0,10.5,13633.395356616336
P064 Miraflores - PVH,202605,,117586,9692611,82.38204973118326,,9726713,,,,11295.147584168213
P115 Huancayo - PVH,202605,,116780,10498589,89.91264784946124,,9592051,,,,10110.446102332715
P064 Miraflores - PVH,202605,SIN ELECTRO,116438,9433169,80.96596102150583,85245.26497322347,8212260,96.33684423738453,,,11458.314065506856
P133 Guardia Civil - PVH,202605,,115742,7656858,66.15973790322565,,6536263,,,,9958.885734459298
P724 Tumbes - PVH,202605,,115560,7158375,56.17744623656021,,7471549,,,,8778.271762717908
SO05 Tarapoto - PVO,202605,FRESCOS,115487,1774354,14.921901881720459,97755.27122518427,1379067,14.107342907609024,16.5,17.5,10857.653487084837
P089 Risso - PVH,202605,SIN ELECTRO,115378,4135197,35.84047043010765,75147.9461324669,3905368,51.96906119451114,,,11957.384901956842
P106 Valle Hermoso - PVH,202605,FRESCOS,114169,3104272,27.144899193548486,59684.771028281575,1667703,27.941855254998973,33.5,29.0,11104.777286173998
P126 Santa Clara - PVH,202605,SIN ELECTRO,113825,8419846,73.97170026881656,115126.9341105577,9067366,78.75973163666902,,,9886.136959708138
P102 Chiclayo - PVH,202605,,113660,10066627,80.93867607526899,,8999545,,,,8690.777315727946
P261 El Agustino - PVH,202605,ALMACÉN FRESCOS,113628,209326,1.8422043010752684,114524.41499806446,350102,3.0570035996771256,3.5,2.0,10915.000029184303
P109 Dasso - PVS,202605,FRESCOS,113541,2043217,17.96036290322583,44685.670347772444,968835,21.681108882554692,25.5,21.0,11180.855926019873
P146 Tacna - PVH,202605,SIN ELECTRO,113480,10456177,81.2601680107519,110941.52572225253,8901450,80.23551278702631,,,11542.288097114179
P139 Alameda Sur - PVS,202605,,113423,6774760,59.73027553763486,,6401465,,,,11070.501249962646
P231 Ventanilla - PVH,202605,FRESCOS,112944,839708,7.434724462365603,194204.87454552174,1342240,6.911462789701389,8.0,8.5,10457.271199968887
P291 La Curva - PVH,202605,,112835,7976887,70.70644489247238,,7728624,,,,9797.499662916178
P139 Alameda Sur - PVS,202605,SIN ELECTRO,112318,6708771,59.73027553763486,83847.90310911094,5383857,64.20980276983204,,,10900.135385944688
P142 Chincha - PVH,202605,FRESCOS,111724,652140,5.837049731182809,129833.2855056392,754947,5.814740069619586,6.5,8.0,11353.286857566516
1593 Aventura SJL - PVH,202605,SIN ELECTRO,111515,5652923,50.692137096774886,100885.98452202919,5246773,52.0069536274816,,,10619.230532189355
P177 Talara - PVH,202605,FRESCOS,111136,564424,5.0786693548387065,111954.90030607494,650989,5.814740069619586,6.5,6.0,13216.589880191512
P227 San Isidro - PVH,202605,,111048,5349021,47.944590053763974,,5784989,,,,9849.142718093344
P229 Salaverry - PVH,202605,,110974,9548841,86.03931451612891,,9215483,,,,10766.877504891581
P465 Sucre - PVH,202605,,110933,9604383,86.48499999999969,,9189569,,,,9469.14863849227
SO04 Jaen - PVO,202605,SIN ELECTRO,110563,5558199,49.379401881720995,122231.04102244503,5981357,48.9348457107688,,,8996.209412662845
P172 Puno - PVH,202605,,109925,7831932,63.84413978494705,,6860361,,,,8737.500448420562
P227 San Isidro - PVH,202605,SIN ELECTRO,109687,5080642,46.08596774193602,92598.56387767746,5058899,54.632582662759184,,,10221.248095249644
P147 Juliaca - PVH,202605,SIN ELECTRO,109543,9435192,74.42364247311863,95340.04330298046,7598083,79.69456323775839,,,10500.646488543896
P143 Nvo Chimbote - PVH,202605,,108965,4840576,44.27749327957027,,4879210,,,,9149.194997154813
P769 Chiclayo Aventura - PVH,202605,SIN ELECTRO,108089,4798299,44.39209005376392,87642.110335479,4394804,50.14489372263449,,,10541.544438057443
P259 Moquegua - PVH,202605,,107977,6477942,59.20494623655979,,5917459,,,,10372.146569416129
P236 Pisco - PVH,202605,,107751,5224573,48.48751344086117,,5106877,,,,7732.14119254166
P061 Cortijo - PVH,202605,,107372,8337316,77.54024193548405,,8447917,,,,10067.652879514153
P145 Piura - PVH,202605,,107355,10769487,100.3164448924711,,10458903,,,,8925.96932596444
P225 Cajamarca - PVH,202605,,106819,7498443,63.40151209677482,,7281451,,,,9369.291525623055
P061 Cortijo - PVH,202605,SIN ELECTRO,106774,8020354,75.00589381720448,85390.18537493839,7193492,84.24260838074319,,,10371.108194454588
V090 Pezet - VIV,202605,FRESCOS,106049,1715829,16.179643817204333,101025.88038952187,1714227,16.96819887924278,20.0,19.5,9118.90593309077
SO02 Pucallpa - PVO,202605,SIN ELECTRO,105950,8704238,76.73872311827964,92405.28475098836,7571058,81.9331745646617,,,8996.081534168177
P068 Primavera - PVH,202605,FRESCOS,105850,1288708,11.613884408602154,0,,10.844421146953406,12.5,13.0,11521.311500301468
P216 Proceres - PVS,202605,,105569,1249411,11.835033602150544,,1102124,,,,11583.626596133106
P216 Proceres - PVS,202605,MULTIFUNCIONAL,105569,1249411,11.835033602150544,84140.2901974151,1102124,13.098644770705329,14.0,13.5,11583.626596133106
P081 La Molina - PVH,202605,,105466,9511349,90.18432123655863,,9053300,,,,9578.77509255803
P229 Salaverry - PVH,202605,SIN ELECTRO,105071,8749382,83.26462365591387,87047.92265299014,7633161,87.68918414433637,,,10310.510302042601
P216 Proceres - PVS,202605,SIN ELECTRO,104662,1238675,11.835033602150544,65692.6038175486,917850,13.971887755419019,,,11557.433176627845
P001 Los Olivos - PVH,202605,ELECTRO,104408,298535,2.85932123655914,314959.20792668534,825284,2.6202887997232507,4.0,3.0,1230.0121983608599
P114 Pro - PVH,202605,FRESCOS,104149,1042061,9.994193548387122,202040.45945200077,1609145,7.964467244157541,9.0,10.5,9277.39587502419
P122 Ica - PVH,202605,,103963,6079261,58.47497983870966,,5985242,,,,8203.171190876716
P193 Trujillo Mansiche - PVS,202605,MULTIFUNCIONAL,103814,988180,9.518729838709689,98776.9487424187,1164460,11.788780293634797,13.5,11.0,12696.750727025857
SO05 Tarapoto - PVO,202605,,103762,7739444,72.68206317204314,,7412602,,,,7839.579878893281
P723 Puruchuco - PVH,202605,,103560,8817453,85.16186827957058,,8386135,,,,8158.154160254208
P202 LurIn - PVH,202605,,103330,6183410,59.84148521505477,,6173901,,,,9492.973945390731
P203 Rimac Alcazar - PVH,202605,,103010,5529509,53.6795564516133,,5180877,,,,11530.506973505335
P134 Centro Civico - PVH,202605,,102966,6074901,58.99932123655962,,5512028,,,,8547.059346295036
P125 SJ Lurigancho - PVH,202605,,101845,5948222,58.41561155914084,,5710060,,,,6717.505638072811
P133 Guardia Civil - PVH,202605,SIN ELECTRO,101777,6442803,63.30319220430091,79738.08517387454,5407736,67.81872862394488,,,9978.663760926145
P037 Jockey Plaza - PVH,202605,FRESCOS,101713,1228090,12.074106182795703,75757.22382771732,992984,13.107443597170159,15.5,15.0,9433.571170866295
P465 Sucre - PVH,202605,SIN ELECTRO,101616,8529571,83.83765456989217,87535.01538310133,7449001,85.09738559819834,,,9726.098901302432
1198 Cusco Wanchaq - PVH,202605,,101404,3220627,31.7602419354842,,2772704,,,,9852.244848626322
P226 Paita - PVH,202605,,101161,6180854,56.22317204301096,,5431442,,,,9526.494513512265
P048 Higuereta - PVH,202605,,100901,9415016,93.24258736559062,,9087634,,,,9862.421624942583
P333 Ves Placita - PVH,202605,SIN ELECTRO,100787,5624989,55.810510752688565,99861.26447133394,5607773,56.155635166323776,,,9226.744264747533
P224 Brena - PVH,202605,,100471,6918616,68.8616061827958,,6618121,,,,9130.224443662162
P516 Ilo - PVH,202605,,100320,5577898,54.484415322581086,,5170473,,,,8369.407789368524
P206 La Paz - PVS,202605,MULTIFUNCIONAL,100048,1106239,11.057083333333356,70804.21146500483,989268,13.971887755419019,16.0,12.5,12306.545577872372
P120 Universitaria - PVH,202605,FRESCOS,99869,559961,5.606962365591393,97569.42230682909,866342,8.879235985179784,10.5,7.0,9512.8193346406
P081 La Molina - PVH,202605,SIN ELECTRO,99829,8765240,87.80225134408552,76798.17961548486,7590663,98.83909993186205,,,9635.348946630262
P104 Arequipa - PVH,202605,,99771,5863259,58.784287634409374,,5126037,,,,5728.6018688245995
P117 Izaguirre - PVH,202605,,99436,6293921,63.2965120967748,,6279154,,,,7071.181099452811
P066 Ate - PVH,202605,,99435,5564244,55.96485887096826,,5354974,,,,6328.732657337837
P143 Nvo Chimbote - PVH,202605,SIN ELECTRO,99317,4111750,41.24053763440898,88327.86651107357,4049732,45.848864449729334,,,8947.44446037793
2638 SJB Ayacucho - PVH,202605,FRESCOS,99239,722672,7.2821169354838755,155560.00829230767,1011140,6.5,6.5,8.0,9024.58729820345
P048 Higuereta - PVH,202605,SIN ELECTRO,98981,8951776,90.37136424731105,87793.1259346905,7683997,87.52389756820074,,,9914.863158953136
V290 Asia - VIV,202605,ABARROTES,98918,524435,5.301700268817202,15217.196964125562,339343,22.3,5.0,5.0,9890.789245182812
SO03 Huanuco - PVO,202605,SIN ELECTRO,98894,7178459,68.6061626344083,110191.20622723765,6898117,62.60133415251504,,,7913.164053395417
P262 Talara Municipalidad - PVH,202605,,98778,5266345,52.56924731182878,,5014376,,,,9417.641973515587
P259 Moquegua - PVH,202605,SIN ELECTRO,98690,5545521,55.32813172043076,85131.08894805468,4841424,56.87022609629888,,,10001.157870213583
P224 Brena - PVH,202605,FRESCOS,98661,1300861,13.185215053763466,95438.14197618874,1236782,12.958992730690104,15.0,14.0,9842.082929315566
P052 Brasil - PVH,202605,FRESCOS,98422,874142,8.881532258064524,90339.99353748141,710151,7.860866399169751,9.5,10.0,10703.137390925338
V094 Benavides - VIV,202605,FRESCOS,98301,1512200,15.383440860215078,95770.70793533456,1543804,16.119788935280642,19.0,16.0,8746.650455034727
P203 Rimac Alcazar - PVH,202605,SIN ELECTRO,98192,5016591,51.0896505376348,79022.02435009046,4313761,54.58934999423438,,,10229.18525573054
P142 Chincha - PVH,202605,,98128,4270227,43.51685483871061,,4023652,,,,8483.165921991493
P132 El Ejercito - PVS,202605,ALMACÉN FRESCOS,97998,556406,5.677715053763449,103531.42304011321,589040,5.689476194795245,6.5,6.5,11322.077524371341
P226 Paita - PVH,202605,FRESCOS,97395,797035,8.183555107526892,122487.11311256906,1025981,8.376234851392857,9.5,8.5,11896.87595681411
P001 Los Olivos - PVH,202605,FRESCOS,97384,983985,10.104133064516153,99814.03256367835,958986,9.607725598985251,11.0,11.0,9092.97308471259
P106 Valle Hermoso - PVH,202605,,97216,8090891,83.08910618279559,,7880724,,,,9865.818729552493
P106 Valle Hermoso - PVH,202605,SIN ELECTRO,97210,8090429,83.08910618279559,76016.5405429641,6720853,88.41303453820571,,,9860.76391527785
P221 Barranca - PVH,202605,,97129,2765227,28.46958333333337,,2723405,,,,8264.81080685526
V116 Javier Prado - VIV,202605,FRESCOS,96264,1401633,14.56028225806453,,1599059,,18.5,15.0,8391.978111023405
P084 Comas - PVH,202605,,95740,6118266,63.90510752688288,,6114127,,,,7638.743112898272
P291 La Curva - PVH,202605,SIN ELECTRO,95411,6438523,67.48183467741862,92460.68522525481,6411465,69.34260483664212,,,8905.142737636466
P231 Ventanilla - PVH,202605,SIN ELECTRO,95265,5763863,60.50356854838763,95683.41950487053,5910480,61.771198682956154,,,8764.473612426802
P134 Centro Civico - PVH,202605,FRESCOS,94843,974735,10.277392473118304,76712.24554818109,960976,12.527026306333767,14.5,12.0,8205.45680439631
P114 Pro - PVH,202605,SIN ELECTRO,94770,6473738,68.2976545698929,100959.75491393195,7281488,72.12267559987106,,,8658.307429793898
1198 Cusco Wanchaq - PVH,202605,SIN ELECTRO,94757,2893172,30.532560483871297,65633.02728784001,2260477,34.44115272005447,,,10221.077926459939
P122 Ica - PVH,202605,SIN ELECTRO,94677,5229181,55.23192876344084,81369.98845194573,4918206,60.44250582638979,,,8646.289939381964
P225 Cajamarca - PVH,202605,FRESCOS,94203,953843,9.716357526881751,172305.33332633242,1367308,7.935380385530076,9.0,10.5,8728.704122440653
P769 Chiclayo Aventura - PVH,202605,FRESCOS,93839,869366,9.264415322580666,101314.4101786902,997936,9.849889838374631,11.0,10.5,8975.546443532832
P146 Tacna - PVH,202605,FRESCOS,93709,1515376,16.040443548387117,123944.85648015975,2021741,16.311615236922933,18.5,18.0,9485.540068828024
P224 Brena - PVH,202605,SIN ELECTRO,93688,6265823,66.87963709677429,81380.63968698744,5448824,66.9547957752322,,,9117.661914308004
P001 Los Olivos - PVH,202605,,93584,5103109,54.52995295698998,,5086754,,,,8588.886008565021
P206 La Paz - PVS,202605,,93555,1106239,11.824495967741965,,989268,,,,11507.84780773916
P206 La Paz - PVS,202605,SIN ELECTRO,93555,1106239,11.824495967741965,55497.234960197806,823864,14.845130740132706,,,11507.84780773916
SO06 Tarapoto 2 - PVO,202605,,93447,6439571,68.59176747311834,,6786297,,,,6519.83272154729
P130 Chimbote - PVH,202605,,93434,5709050,60.57201612903296,,5918957,,,,8078.056357867706
SO03 Huanuco - PVO,202605,FRESCOS,93373,962424,10.30726478494622,131616.8181978798,1566644,11.903070578295113,13.5,12.0,7614.7088134021915
P223 Cusco Mall - PVH,202605,SIN ELECTRO,93297,7611103,81.57954301075216,87591.50207237176,7529600,85.9626749530877,,,8448.907710958323
P291 La Curva - PVH,202605,FRESCOS,93250,957871,10.272076612903259,146650.1299259251,1426155,9.72487750757786,11.5,12.0,8724.367367687586
P001 Los Olivos - PVH,202605,SIN ELECTRO,92985,4804574,51.67063172043084,78693.67088436887,4261470,54.152635194280506,,,8996.107353884005
P135 Colonial - PVH,202605,FRESCOS,92797,757314,8.160974462365612,80333.47150543242,736739,9.171010799031377,10.5,10.5,9461.291706777163
P724 Tumbes - PVH,202605,SIN ELECTRO,92434,5601930,53.39391129032365,99473.97200016567,5964082,59.95620735733834,,,8418.467183569299
P123 El Chacarero - PVH,202605,,92367,10561614,107.56008064515862,,9359450,,,,6902.534802379942
1199 San Miguel - PVH,202605,,92133,6184539,67.0809811827955,,6095216,,,,8640.524926440046
P201 Huaral - PVH,202605,,92005,3893492,42.31834005376385,,3782649,,,,7992.85486080676
P108 Ayacucho - PVS,202605,FRESCOS,91780,1007887,10.970759408602163,60297.99536771026,637119,10.566170076048312,13.0,12.5,9555.604684740523
SO04 Jaen - PVO,202605,FRESCOS,91700,859470,8.46172043010753,154095.33912069898,1358672,8.81708931725564,10.0,10.0,8330.125130251352
P126 Santa Clara - PVH,202605,FRESCOS,91654,1202264,13.117473118279614,155003.7173478995,2057537,13.274112073595903,15.0,15.5,8350.035026743424
P215 Magdalena - PVS,202605,MULTIFUNCIONAL,91494,1261724,13.790282258064497,81193.0643373522,1063519,13.098644770705329,14.5,14.5,11348.858353387004
P723 Puruchuco - PVH,202605,FRESCOS,91407,1216672,13.310490591397896,126149.37029321716,1562886,12.389171268689509,14.0,14.5,8302.222163878514
P172 Puno - PVH,202605,SIN ELECTRO,91027,6232849,59.53165994623737,85842.04648422216,5525202,64.36475201596618,,,8835.083726457442
P516 Ilo - PVH,202605,SIN ELECTRO,90938,4798717,51.53750000000044,80811.22980850087,4239493,52.46168143767106,,,8793.874169294126
P102 Chiclayo - PVH,202605,SIN ELECTRO,90818,7704269,75.28034274193566,89151.71803230079,7384314,82.82861909542304,,,8423.394300604843
P145 Piura - PVH,202605,SIN ELECTRO,90483,8537906,94.35929435483669,88758.98811172096,8663184,97.60345385298497,,,9426.782131869604
P119 Puente Piedra - PVH,202605,SIN ELECTRO,90464,7763157,85.81444892473081,105680.93162620722,8536665,80.77772135463498,,,8366.639988910836
P202 LurIn - PVH,202605,SIN ELECTRO,90369,5096353,56.39473790322681,80034.66545108185,5116699,63.931030804737844,,,8138.998017645493
2638 SJB Ayacucho - PVH,202605,,90239,6023434,65.70586693548427,,5344461,,,,7311.890435472561
P225 Cajamarca - PVH,202605,SIN ELECTRO,90131,6095482,59.57442204301138,112913.52436900101,6023190,53.343390369396616,,,8491.651830625606
P141 Chosica - PVH,202605,,89670,4555708,50.80527553763472,,4270737,,,,7263.04455777742
P262 Talara Municipalidad - PVH,202605,SIN ELECTRO,89353,4434458,48.80406586021588,82206.74837997141,4131498,50.25740910835715,,,9230.897919249866
P068 Primavera - PVH,202605,SIN ELECTRO,89020,5688709,50.93360887096823,0.036623616107577715,2,52.15214124103944,,,9005.648532818774
P145 Piura - PVH,202605,FRESCOS,89001,1836520,20.634805107526923,91469.76055702148,1965746,21.490668738271925,24.0,24.0,10105.042859064371
P236 Pisco - PVH,202605,SIN ELECTRO,88875,4046003,45.524791666667625,86763.53089913941,4207510,48.49399124490601,,,8166.919306787797
SO05 Tarapoto - PVO,202605,SIN ELECTRO,88802,6437672,70.26687500000013,83475.39856549179,6072083,72.74098686735903,,,7498.637729371043
P037 Jockey Plaza - PVH,202605,,88755,5340827,60.033702956989536,,5319842,,,,7802.965949570177
SO06 Tarapoto 2 - PVO,202605,FRESCOS,88744,1144935,12.806706989247317,80245.42263750001,1283927,16,16.5,13.0,8103.94507246392
P066 Ate - PVH,202605,FRESCOS,88562,550959,6.221202956989247,170534.238912998,937370,5.496669895587486,6.5,8.0,8295.603013886566
1199 San Miguel - PVH,202605,SIN ELECTRO,88560,5629033,63.5144623655912,73344.47924940487,5124899,69.87436799262002,,,9097.92618055835
P068 Primavera - PVH,202605,,87719,5842657,53.44401209677468,,49,,,,8597.580196037157
P144 Huacho - PVH,202605,,87668,4627710,52.7866330645168,,4725905,,,,7205.039191174667
P115 Huancayo - PVH,202605,SIN ELECTRO,87502,7232787,82.65889784946121,88639.86388653122,7897522,89.09673081075235,,,8270.942364185608
P333 Ves Placita - PVH,202605,FRESCOS,87419,845685,9.673924731182817,147378.64968292898,1273253,8.639328487126736,10.0,11.0,7851.447278183771
P195 San Borja - PVH,202605,,87208,9397075,107.75436827956653,,9355099,,,,8078.655500457095
P262 Talara Municipalidad - PVH,202605,FRESCOS,86709,1029526,11.84053763440863,81862.1154405092,938321,11.462216112432332,13.0,13.0,9425.277250560746
P142 Chincha - PVH,202605,SIN ELECTRO,86628,3427292,39.563548387097704,78239.3840349754,3324574,42.49233127798928,,,8486.389964695238
P141 Chosica - PVH,202605,FRESCOS,86609,630351,7.2781182795698935,114865.03187903902,802612,6.987436799262001,8.0,8.0,8138.639374173581
P125 SJ Lurigancho - PVH,202605,SIN ELECTRO,86400,4617721,53.445987903226865,92494.36974134602,4732133,51.16131210508353,,,7278.492086335132
P120 Universitaria - PVH,202605,,85894,4170290,48.551444892473754,,4652185,,,,7519.570649412219
P258 Chaclacayo - PVS,202605,MULTIFUNCIONAL,85624,1194397,13.949381720430113,67437.69395632735,1118900,16.591616709560085,18.0,16.5,10114.961568034967
P215 Magdalena - PVS,202605,,85610,1261724,14.737963709677397,,1063519,,,,10619.103363460898
P215 Magdalena - PVS,202605,SIN ELECTRO,85610,1261724,14.737963709677397,63391.5547064483,885700,13.971887755419019,,,10619.103363460898
P193 Trujillo Mansiche - PVS,202605,,85019,988180,11.62305779569891,,1164460,,,,10398.033127282808
P105 Salamanca - PVS,202605,,84898,2705146,31.86350134408628,,2696021,,,,9465.083787974041
P105 Salamanca - PVS,202605,SIN ELECTRO,84656,2697440,31.86350134408628,62781.42656043995,2245216,35.76242179585583,,,9437.12075935461
P193 Trujillo Mansiche - PVS,202605,SIN ELECTRO,84652,983913,11.62305779569891,82258.77125927893,969731,11.788780293634797,,,10370.75975347946
P080 Bolichera - PVH,202605,,84320,5870064,69.61627016129061,,5784256,,,,7266.699850881834
P084 Comas - PVH,202605,FRESCOS,84090,700541,8.330846774193557,156163.48786781152,1122496,7.187952940383635,8.5,9.0,8054.967498366438
P037 Jockey Plaza - PVH,202605,SIN ELECTRO,83946,4753689,56.58761424731212,71909.74339096306,4378310,60.886189612661376,,,8242.809777444461
SO06 Tarapoto 2 - PVO,202605,SIN ELECTRO,83779,5496202,65.24268145161297,69345.2021374233,5651634,81.5,,,6823.93549888335
P135 Colonial - PVH,202605,,83732,3902688,46.61106182795741,,3959260,,,,7790.690573416464
V095 Monterrico - VIV,202605,FRESCOS,83418,2666760,31.96883064516138,79953.76525257598,2713343,33.93639775848556,40.0,36.5,7473.343415398289
P112 Ceres - PVH,202605,,83400,4149123,49.7495362903233,,4316063,,,,6978.125343200938
P192 Sullana - PVH,202605,,82805,2911147,35.1628629032263,,3074225,,,,10574.847987303172
P219 La Perla - PVS,202605,,82726,847660,10.246626344086026,,894270,,,,10399.763436431344
