Tienda,Periodo,Área,Prod,VtaNeta,JEq,ProdMeta,VtaNetaMeta,JEqMeta,CAPO,CAPE,ProdUnid
P159 Acho - PVH,202502,ELECTRO,185199,295017,1.59296875,172886.46436277698,257882,1.706418203919948,2.5,2.5,15124.590485532122
P118 Alfonso Ugarte - PVH,202504,ABARROTES,185120,1771144,9.567541666666669,205116.99571394757,2058108,8.634798368780737,10.5,10.5,20148.853981125416
P158 Villa el Salvador - PVS,202511,CAJAS,185070,2382401,12.872999999999998,156188.19550777308,2428265,15.253402680367314,16.5,15.5,29155.251301173
P158 Villa el Salvador - PVS,202508,CAJAS,184996,2341679,12.658004032258065,185963.00867977037,2401397,12.592174683688773,16.0,14.5,31414.060146184438
P059 Callao - PVH,202501,ELECTRO,184939,437171,2.3638642473118283,133273.0146032255,317965,3.2802630097437557,2.5,2.5,10045.839149606387
P052 Brasil - PVH,202508,CAJAS,184897,3457974,18.70213709677419,196514.7533064316,3630839,17.596511365270743,23.5,21.0,23215.14582816782
P115 Huancayo - PVH,202510,ALMACÉN FRESCOS,184896,1114229,6.026256720430107,184666.21576857628,1177821,6.033743775831479,8.0,7.0,20489.170264088494
P059 Callao - PVH,202506,ELECTRO,184836,285734,1.5458819444444445,199125.7726918699,406137,1.4349445385060708,2.5,2.5,11094.63763493511
P177 Talara - PVH,202509,ELECTRO,184821,314802,1.7032847222222225,127037.42981027951,323835,2.4780269914948096,3.5,2.5,54089.01917455243
P220 Trujillo Valcarcel - PVS,202508,ALMACÉN FRESCOS,184726,180754,0.9784946236559141,0,181599,Infinity,,,26379.777032967027
V095 Monterrico - VIV,202512,CAJAS,184463,6248016,33.87129704301073,179968.00957157827,6733306,34.71736896392684,38.0,40.0,20614.34462085588
P177 Talara - PVH,202504,ABARROTES,184262,2138135,11.603763888888889,191002.2714905466,2370025,11.19429320559585,9.5,12.0,25296.44715376117
1199 San Miguel - PVH,202506,CAJAS,184258,5247971,28.481687500000003,183141.8840155538,5766814,28.65521995806431,32.0,31.0,22329.11971946887
P110 Corpac - PVS,202501,CAJAS,184058,2185237,11.872573924731187,194704.54129801792,2347229,11.223347567714104,12.0,13.0,29467.41887799374
P159 Acho - PVH,202509,CAJAS,184020,1622542,8.817180555555556,187609.21486991673,1941195,8.648518576899473,10.0,10.0,22977.328038535874
P096 San Jorge - PVS,202512,CAJAS,183764,3974915,21.630517473118275,204602.01272076616,4477682,19.427547203188215,22.5,24.5,24834.50110093733
P220 Trujillo Valcarcel - PVS,202509,ALMACÉN FRESCOS,183678,185745,1.0112569444444446,0,221981,Infinity,,,26149.46690381195
P112 Ceres - PVH,202507,ABARROTES,183521,2612261,14.234133064516131,219409.16637706337,2952905,11.905887904020954,13.5,14.5,20448.733946825338
P141 Chosica - PVH,202501,ELECTRO,183444,777060,4.235940860215054,154186.99207700536,716218,5.039723452234636,3.5,5.0,22857.9678506381
P143 Nvo Chimbote - PVH,202509,ALMACÉN FRESCOS,183418,543226,2.9616805555555556,153494.49834902174,533592,3.539056746938202,4.0,3.0,20733.11042435554
P132 El Ejercito - PVS,202507,CAJAS,183393,2854791,15.566532258064514,198687.81090240882,3245750,14.368224537952216,21.0,18.0,30604.117995078363
P096 San Jorge - PVS,202506,ABARROTES,183353,1909386,10.41371527777778,231530.19882867835,2122899,8.246810220263566,9.5,12.0,26546.14540786556
P769 Chiclayo Aventura - PVH,202508,ALMACÉN FRESCOS,183343,649298,3.5414448924731183,130329.85142705779,617639,4.981958414672137,5.5,5.0,22180.288663236977
P135 Colonial - PVH,202504,ABARROTES,183239,2627997,14.341930555555557,227276.18890997602,2866661,11.563011473414617,14.0,16.0,22684.463485564374
P104 Arequipa - PVH,202501,ALMACÉN FRESCOS,183231,523907,2.859274193548387,100450.63287086444,520526,5.215568334681527,5.5,3.5,24988.504481737415
P123 El Chacarero - PVH,202510,ALMACÉN FRESCOS,183217,920442,5.023770161290323,197039.4598996025,782492,4.671357303095496,4.0,3.0,19552.584383114143
P177 Talara - PVH,202511,ALMACÉN FRESCOS,183078,481942,2.6324375000000004,199451.42628567453,574355,2.4163376967267904,5.0,3.5,28341.812483677197
P133 Guardia Civil - PVH,202503,ELECTRO,182974,315780,1.7258198924731185,227912.9718483449,859995,1.385528245448541,2.5,3.0,12541.285504006977
P142 Chincha - PVH,202511,ALMACÉN FRESCOS,182602,502632,2.752604166666667,203332.50921454237,448204,2.4719722485185938,3.0,3.0,24555.063462630085
P259 Moquegua - PVH,202505,ELECTRO,182549,820633,4.484280913978495,243989.17975751896,669646,3.3634011590823865,4.0,5.0,20800.882413328516
P141 Chosica - PVH,202512,ALMACÉN FRESCOS,182466,895561,4.908091397849454,152195.21298846294,808648,5.884289278322356,6.0,6.0,19523.19185457417
P089 Risso - PVH,202507,CAJAS,182433,4273682,23.42600806451613,189391.52632584033,4932569,22.56532835923877,30.0,26.5,25546.77384007642
V093 Dos de Mayo - VIV,202510,ALMACÉN FRESCOS,182384,1188776,6.517997311827957,177840.5927985784,1111320,6.684503977932662,7.0,7.5,20874.99786983518
P133 Guardia Civil - PVH,202506,ELECTRO,182325,520608,2.8474930555555558,284712.972972973,670810,1.8285363486033348,2.5,3.0,18911.37184511717
P134 Centro Civico - PVH,202512,ALMACÉN FRESCOS,182279,1051159,5.76676747311828,152894.3531508492,968510,6.875068492313129,6.0,6.0,19047.235823539348
P059 Callao - PVH,202511,ALMACÉN FRESCOS,182215,651244,3.574034722222222,176411.13268965518,633998,3.691624559464037,4.0,4.0,24140.526521341235
P108 Ayacucho - PVS,202501,CAJAS,181898,3240521,17.815000000000005,231518.77276732482,3386464,13.996797414163504,20.0,20.0,26387.15357844513
P010 Caminos del Inca - PVS,202508,ELECTRO,181819,84678,0.46572580645161293,0,110366,Infinity,2.0,0.5,17967.65367965368
P120 Universitaria - PVH,202504,ELECTRO,181593,454588,2.503326388888889,132925.84011627903,519249,3.419858694158654,3.5,3.5,19723.356977798983
P135 Colonial - PVH,202506,CAJAS,181471,3356982,18.4987638888889,207634.20169242026,3648757,16.167771266185127,20.0,20.5,22167.40385806558
P259 Moquegua - PVH,202507,ELECTRO,181429,854963,4.71239247311828,337470.7765233007,744868,2.5334436326843517,4.0,5.0,12744.26957062424
P107 Mercaderes - PVS,202508,CAJAS,181410,2243869,12.369018817204301,144380.13354493005,2524542,15.541396346622188,16.5,14.0,28537.66941554243
P141 Chosica - PVH,202510,ELECTRO,181380,765098,4.218205645161291,163253.55180503856,762208,4.68656210869886,3.5,5.0,26101.619802794146
1199 San Miguel - PVH,202507,ELECTRO,181360,524137,2.8900403225806452,219314.15259270224,759866,2.3898915496502293,3.0,3.0,1761.2211013910398
P238 Grifo Mexico - PVH,202503,ELECTRO,181288,185721,1.0244556451612905,168458.057394819,194625,1.1024769777839782,1.0,1.0,45972.707771633235
1593 Aventura SJL - PVH,202501,ALMACÉN FRESCOS,181229,779934,4.3035887096774195,134230.46457141652,582632,5.8104070673542285,6.0,6.0,24095.80282772255
P158 Villa el Salvador - PVS,202511,ALMACÉN FRESCOS,181170,372293,2.0549375000000003,80768.81293139048,378168,4.609359807185058,3.0,2.0,20120.587609112197
P130 Chimbote - PVH,202512,ALMACÉN FRESCOS,181099,799079,4.412399193548388,173673.91359955372,762972,4.601031055489806,5.0,6.0,20056.018532818533
P096 San Jorge - PVS,202512,ALMACÉN FRESCOS,180987,1174327,6.48845430107526,194518.17410309042,1270539,6.037104375540932,6.0,6.5,25853.632038712305
V090 Pezet - VIV,202508,CAJAS,180938,3860930,21.338427419354844,171385.73400629518,3653890,22.52772363105895,26.0,25.5,21309.030467145254
P118 Alfonso Ugarte - PVH,202504,ELECTRO,180858,500257,2.7660208333333336,149661.16845111776,670508,3.3426001225120316,2.0,3.0,8925.095466562223
P110 Corpac - PVS,202504,ABARROTES,180765,1306173,7.225798611111112,276549.21633910376,1481591,4.72311351046598,6.0,7.5,29894.96547382786
P114 Pro - PVH,202507,ALMACÉN FRESCOS,180730,905938,5.012668010752689,182681.6074884728,920758,4.95911160655385,5.0,5.0,19992.046108984625
P123 El Chacarero - PVH,202506,ELECTRO,180717,2133102,11.797770833333335,330592.0560725919,1341050,6.452369380381028,5.0,5.0,17752.33668789831
P112 Ceres - PVH,202501,ALMACÉN FRESCOS,180601,404682,2.2407526881720434,122057.1375328326,366678,3.315512457361563,3.0,3.0,20569.057550746194
1198 Cusco Wanchaq - PVH,202501,CAJAS,180533,2292418,12.69808467741936,201662.62203138229,1970741,11.367589773990241,14.5,15.5,22126.984276584757
P291 La Curva - PVH,202502,ALMACÉN FRESCOS,180349,597594,3.3135416666666666,168555.0105315654,728725,3.5453919650053254,5.0,4.0,22924.250738761395
P221 Barranca - PVH,202502,ABARROTES,180263,1677900,9.308072916666667,207066.7801681515,1684229,8.103185255681462,11.0,11.5,20492.963657219596
P123 El Chacarero - PVH,202501,ALMACÉN FRESCOS,180242,831353,4.612426075268817,153104.20066552557,800352,5.429983543143867,4.0,5.0,19964.096659182407
P202 LurIn - PVH,202508,ALMACÉN FRESCOS,180180,680802,3.7784475806451616,212727.54814678896,788559,3.200347138539031,5.0,4.0,20488.080977103797
P238 Grifo Mexico - PVH,202503,ABARROTES,179998,1699485,7.979670698924732,237637.0671084207,1380991,7.151599330354546,8.5,8.0,21220.173913043476
P133 Guardia Civil - PVH,202509,ELECTRO,179997,511465,2.8415138888888896,236153.4291112616,562424,2.165816274296097,2.5,3.0,14573.921374071917
V116 Javier Prado - VIV,202503,CAJAS,179960,3466723,19.26383064516129,166322.31666009864,3356256,20.843399789125712,24.5,24.0,22515.965645127195
P089 Risso - PVH,202506,CAJAS,179806,4241771,23.590777777777785,168254.56841577464,4648119,25.21043826589088,30.0,27.0,24522.53780903083
P059 Callao - PVH,202506,CAJAS,179747,3301117,18.365326388888892,216868.98245479556,3728180,15.221711434405282,21.5,20.5,21768.96841005109
P096 San Jorge - PVS,202503,CAJAS,179648,3240910,18.04038306451613,190046.79896643505,3239805,17.0532224569191,21.0,21.5,28765.026338087824
P096 San Jorge - PVS,202507,ABARROTES,179585,1923508,10.71084677419355,208943.99253053748,2137501,9.205852375577997,9.5,12.0,25916.251614093337
P177 Talara - PVH,202507,ELECTRO,179573,429453,2.3915255376344087,217457.41004435005,619740,1.9748855185593064,3.5,2.5,42348.28288732335
P118 Alfonso Ugarte - PVH,202506,CAJAS,179563,2265108,12.614583333333336,171658.25431495436,2512328,13.195448066505655,14.0,15.0,20879.22946325351
1199 San Miguel - PVH,202511,ALMACÉN FRESCOS,179435,1361259,7.578763888888888,195901.32028519508,1357251,6.948695537213666,9.5,8.0,21673.99095792154
P134 Centro Civico - PVH,202510,ALMACÉN FRESCOS,179428,801303,4.465887096774194,131635.02091153612,747307,6.087308866980823,6.0,4.5,19367.601134044813
P180 Centro Trujillo - PVE,202505,CAJAS,179422,728782,4.061834677419355,0,614259,Infinity,,,28938.930147369043
P115 Huancayo - PVH,202503,CAJAS,179415,4523371,25.211807795698924,337451.28749480285,11080258,13.404514599961825,34.5,33.5,20183.31208628403
P059 Callao - PVH,202503,ELECTRO,179401,439322,2.448823924731183,141837.01452168834,380405,3.097369410104322,2.5,2.5,8639.249145821039
P096 San Jorge - PVS,202505,CAJAS,179111,2996508,16.729858870967742,161786.69360392733,3163356,18.521348655136006,21.0,20.0,27559.86787193556
V090 Pezet - VIV,202507,CAJAS,179049,3540284,19.772694892473126,154470.7295803229,3598882,22.91880144295619,26.0,22.5,21229.672145489538
P052 Brasil - PVH,202511,ELECTRO,178967,354648,1.9873194444444442,218990.49338383588,392823,1.6194681080442612,2.0,2.0,10156.897551839093
P238 Grifo Mexico - PVH,202510,ABARROTES,178928,2128985,5.575584677419355,182496.19319886543,1042276,11.665916546982722,6.0,5.5,22525.709367960106
P177 Talara - PVH,202506,ABARROTES,178911,2118305,11.840013888888889,212728.60925202785,2620597,9.957779761961222,9.5,12.0,24141.694653605184
P143 Nvo Chimbote - PVH,202505,ALMACÉN FRESCOS,178838,627356,3.5079502688172046,164143.95751395603,609911,3.8219868065911604,4.0,4.0,19923.583473024977
P096 San Jorge - PVS,202503,ALMACÉN FRESCOS,178723,1027036,5.746538978494623,190112.03148289886,975561,5.402267031649624,6.0,6.5,29889.65960951251
P096 San Jorge - PVS,202504,ABARROTES,178574,1999396,11.196451388888889,228812.30268751463,2163899,8.738148458435575,9.5,12.5,26478.389420259024
P120 Universitaria - PVH,202511,ALMACÉN FRESCOS,178473,541099,3.0318263888888892,134938.06129870124,705492,4.009983356750717,4.5,3.0,21043.599407214664
P238 Grifo Mexico - PVH,202507,ABARROTES,178449,2166025,5.618581989247312,258358.68117486377,1172389,8.383790318754485,6.5,6.0,22040.258598520413
P193 Trujillo Mansiche - PVS,202512,MULTIFUNCIONAL,178349,1438306,7.876646505376343,89360.98003130461,1257101,16.095458884807865,13.5,8.5,23402.169930335443
P118 Alfonso Ugarte - PVH,202509,CAJAS,178335,2023615,11.347243055555555,164661.29876560904,2747710,12.28955799067613,14.0,13.5,21130.652514101872
P135 Colonial - PVH,202502,ALMACÉN FRESCOS,178238,645370,3.6208333333333336,300405.19034941756,626529,2.1483318222609107,3.0,4.0,26187.12773302647
P238 Grifo Mexico - PVH,202506,ELECTRO,178209,161165,0.9043611111111112,189207.1563275434,192907,0.8517926759651782,1.0,1.0,38575.29870688331
P037 Jockey Plaza - PVH,202507,ELECTRO,178171,573467,3.2186357526881726,227803.56406695256,785186,2.5173756273253707,3.0,3.5,5877.645516178671
SO03 Huanuco - PVO,202511,ALMACÉN FRESCOS,178165,750763,4.2138541666666685,148168.84011751594,638027,5.066939981473525,5.0,4.0,18543.19274219464
P010 Caminos del Inca - PVS,202502,ELECTRO,178127,121767,0.68359375,183187.2076449912,90184,0.6647115350760652,2.0,1.0,16373.76
P261 El Agustino - PVH,202505,ABARROTES,177907,1147861,6.452043010752688,182829.96443502983,1212753,6.278296796408895,8.0,7.5,21342.23218452103
1199 San Miguel - PVH,202505,ELECTRO,177904,487351,2.739408602150538,92154.35428415003,440820,5.288417826653051,3.0,3.0,2508.2056012403586
P037 Jockey Plaza - PVH,202502,ALMACÉN FRESCOS,177478,971870,5.475989583333334,163709.03412872355,1002119,5.936569384654874,6.5,6.5,22672.117452134793
P089 Risso - PVH,202501,CAJAS,177478,4424896,24.932090053763442,221930.19215671468,4552215,19.93823479806382,30.0,30.0,25141.70038084636
P291 La Curva - PVH,202511,ALMACÉN FRESCOS,177385,806412,4.546111111111111,176947.32938044536,725037,4.557353608124687,5.5,5.0,21427.967249175115
P123 El Chacarero - PVH,202508,ALMACÉN FRESCOS,177360,917608,5.17369623655914,165465.64746099795,805776,5.545608977333438,4.0,3.0,19252.88332471689
P122 Ica - PVH,202504,ALMACÉN FRESCOS,177137,955671,5.395104166666666,110799.71519125935,913938,8.625209355009153,8.0,7.0,23076.358890197516
P203 Rimac Alcazar - PVH,202504,ELECTRO,177091,437058,2.4679861111111117,167981.02156797991,521016,2.6018296348026904,2.0,3.0,50370.623821716974
P110 Corpac - PVS,202509,ALMACÉN FRESCOS,176974,843392,4.76563888888889,370148.6510672297,927515,2.278523311021916,5.0,6.0,24334.04475323933
P115 Huancayo - PVH,202509,ALMACÉN FRESCOS,176956,1065153,6.019319444444445,177865.1511366475,1172139,5.988542349038798,8.0,5.5,19589.302592808803
1199 San Miguel - PVH,202508,ELECTRO,176890,419817,2.3733198924731185,147575.96192166867,454539,2.844752793973542,3.0,3.0,2258.018405776582
P112 Ceres - PVH,202509,ABARROTES,176883,2296916,12.985534722222225,204672.17149380175,2594855,11.222412471788134,13.5,14.5,20821.01398083444
P048 Higuereta - PVH,202510,ELECTRO,176868,363226,2.053662634408602,124867.47698356444,511314,2.9088954848331676,3.0,2.0,36744.107204214866
P193 Trujillo Mansiche - PVS,202508,CAJAS,176839,965217,5.458165322580646,1027533.8588444444,837714,0.9393532502038181,,0.5,26086.855488041365
P143 Nvo Chimbote - PVH,202503,ALMACÉN FRESCOS,176769,672620,3.8050739247311833,163693.60581808034,611228,4.10901578371675,4.0,4.0,21344.557715981235
P096 San Jorge - PVS,202504,ALMACÉN FRESCOS,176760,971160,5.4942222222222235,162162.87773973698,1004803,5.988795423072486,6.0,6.0,27933.816069406243
P001 Los Olivos - PVH,202510,ALMACÉN FRESCOS,176586,812729,4.602452956989248,194028.26748530826,914276,4.188712142479649,5.5,5.5,20941.93050982339
P141 Chosica - PVH,202508,ELECTRO,176484,838022,4.748427419354839,167821.30190611666,686789,4.993540334163361,3.5,5.0,24803.790728679272
P202 LurIn - PVH,202507,ALMACÉN FRESCOS,176443,697565,3.9534946236559145,192922.3914743623,803435,3.615782049294679,5.0,4.0,19985.85239681784
P195 San Borja - PVH,202510,CAJAS,176264,7924789,44.959663978494646,213792.24957261796,9325403,37.06771150891613,53.5,53.0,22588.582523343044
P193 Trujillo Mansiche - PVS,202506,CAJAS,176115,965956,5.484791666666666,1020643.9040000001,817009,0.9464183308344141,,0.5,26505.451589622822
P134 Centro Civico - PVH,202504,CAJAS,176022,4646807,26.399041666666662,154753.86148106251,4896818,30.027085822143693,32.0,30.0,21842.119319356607
P096 San Jorge - PVS,202504,CAJAS,175954,2990521,16.996,173607.86908037655,3196285,17.22572165559763,21.0,20.0,27168.956989879975
P238 Grifo Mexico - PVH,202505,ABARROTES,175953,1033827,5.875577956989248,304972.43909185805,1117651,3.3899031764264116,6.5,6.0,21574.728635709595
P134 Centro Civico - PVH,202505,CAJAS,175854,4881784,27.760504032258062,165072.67542297888,5097409,29.573542304872785,32.0,33.0,21238.037656481385
P114 Pro - PVH,202506,ALMACÉN FRESCOS,175844,895606,5.093180555555556,226526.20282595343,907820,3.9536547597017733,5.0,5.0,19726.899312533915
P048 Higuereta - PVH,202511,ELECTRO,175707,389929,2.213652777777778,127360.41859281134,499489,3.0616180781146465,3.0,2.0,32741.810607153835
P201 Huaral - PVH,202506,ABARROTES,175640,2262849,12.866583333333331,356292.32074671186,2434777,6.351101351995343,12.0,14.0,20293.42158951807
P059 Callao - PVH,202505,ALMACÉN FRESCOS,175588,670183,3.8167876344086022,196542.73228069698,676620,3.409857348695363,4.0,4.5,23745.376657311182
P110 Corpac - PVS,202502,CAJAS,175577,1998079,11.380052083333334,185004.52854677246,2186118,10.800164707832273,12.0,13.0,28315.94597637496
P118 Alfonso Ugarte - PVH,202510,CAJAS,175544,2057678,11.721754032258064,165825.18037707458,2734632,12.408719624613028,14.0,13.5,21090.49544288862
P122 Ica - PVH,202511,ALMACÉN FRESCOS,175505,853209,4.86145138888889,152023.75162468138,866228,5.6123418273903445,8.0,4.5,23542.917710046015
1198 Cusco Wanchaq - PVH,202504,ELECTRO,175454,323990,1.8388611111111113,160558.13707731038,351788,2.017898475266909,3.0,2.0,4504.962310608921
P096 San Jorge - PVS,202502,ABARROTES,175303,1876723,10.705572916666664,209270.68492098065,1967917,8.967923102601013,9.5,12.5,25671.676064355117
P192 Sullana - PVH,202504,ABARROTES,175237,1514380,8.64188888888889,260560.15151539174,1632977,5.812018496276254,7.0,9.5,25104.11818403898
V116 Javier Prado - VIV,202504,CAJAS,175227,3286679,18.756645833333334,159442.60750978734,3364998,20.61355582006678,24.5,24.0,21611.9107649622
P223 Cusco Mall - PVH,202511,ALMACÉN FRESCOS,175092,1140604,6.514326388888889,246820.1407797029,1133191,4.6211949980939195,7.0,7.5,22499.07223715252
P221 Barranca - PVH,202509,ABARROTES,175034,1410440,8.058069444444444,250913.07161864903,1572040,5.621228224186188,9.0,8.5,21227.54106046217
P081 La Molina - PVH,202501,ELECTRO,175012,660337,3.773084677419355,171044.40953340047,672478,3.8606156249208112,4.0,4.0,20737.673996099278
P180 Centro Trujillo - PVE,202504,CAJAS,175007,729144,4.166361111111112,0,620149,Infinity,,,28803.971091213352
V140 Libertadores - VIV,202507,CAJAS,175000,2600887,14.862204301075266,149574.73218142553,3096083,17.388544522648875,21.0,16.5,21266.04866931706
